Key,Username,Version,List,Human,Lev0,Lev1,Lev2,Lev3,Lev4,Lev5
BARS,A1E610OYLMKW82,F,3,1,1,1,1,1,1,1
BUNKBED,A1E610OYLMKW82,F,3,1,0,0,0,0,0,0
CAFETERIA,A1E610OYLMKW82,F,3,1,1,1,1,1,1,1
CELL,A1E610OYLMKW82,F,3,1,1,1,1,1,1,1
CHAIN,A1E610OYLMKW82,F,3,1,1,1,1,1,1,1
CHAINLINK,A1E610OYLMKW82,F,3,1,1,1,1,1,1,1
CIGARETTE,A1E610OYLMKW82,F,3,0,0,0,0,0,0,0
DETECTIVE,A1E610OYLMKW82,F,3,0,0,0,0,0,0,0
FIGHTS,A1E610OYLMKW82,F,3,0,0,0,0,0,0,0
FINGERPRINTS,A1E610OYLMKW82,F,3,0,0,0,0,0,0,0
GUARD,A1E610OYLMKW82,F,3,1,1,1,1,1,1,1
INMATE,A1E610OYLMKW82,F,3,1,1,1,1,1,1,1
NEEDLE,A1E610OYLMKW82,F,3,1,1,1,1,1,1,1
OFFICER,A1E610OYLMKW82,F,3,1,1,1,1,1,1,1
PISTOL,A1E610OYLMKW82,F,3,0,0,0,0,0,0,0
SHACKLE,A1E610OYLMKW82,F,3,0,0,0,0,0,0,0
TATTOO,A1E610OYLMKW82,F,3,1,0,0,0,0,0,0
TOWER,A1E610OYLMKW82,F,3,1,1,1,1,1,1,1
WEIGHTS,A1E610OYLMKW82,F,3,0,0,0,0,0,0,0
BICYCLE,A1EKUECDQ1GTC1,E,2,0,0,0,0,0,0,0
BOTTLE,A1EKUECDQ1GTC1,E,2,1,1,1,1,1,1,1
DREIDEL,A1EKUECDQ1GTC1,E,2,1,1,1,1,1,1,1
GEAR,A1EKUECDQ1GTC1,E,2,0,0,0,0,0,0,0
GYROSCOPE,A1EKUECDQ1GTC1,E,2,1,1,1,1,1,1,1
HURRICANE,A1EKUECDQ1GTC1,E,2,0,0,0,0,0,0,0
ORB,A1EKUECDQ1GTC1,E,2,0,0,0,0,0,0,0
PINWHEEL,A1EKUECDQ1GTC1,E,2,1,1,1,1,1,1,1
PROPELLER,A1EKUECDQ1GTC1,E,2,0,0,0,0,0,0,0
RECORD,A1EKUECDQ1GTC1,E,2,0,0,0,0,0,0,0
ROTISSERIE,A1EKUECDQ1GTC1,E,2,1,1,1,1,1,1,1
ROULETTE,A1EKUECDQ1GTC1,E,2,0,0,0,0,0,0,0
SATELLITE,A1EKUECDQ1GTC1,E,2,0,0,0,0,0,0,0
SPHERE,A1EKUECDQ1GTC1,E,2,1,1,1,1,1,1,1
SPIRAL,A1EKUECDQ1GTC1,E,2,0,0,0,0,0,0,0
SPOOL,A1EKUECDQ1GTC1,E,2,0,0,0,0,0,0,0
TOP,A1EKUECDQ1GTC1,E,2,1,1,1,1,1,1,1
TORNADO,A1EKUECDQ1GTC1,E,2,0,0,0,0,0,0,0
WINDMILL,A1EKUECDQ1GTC1,E,2,0,0,0,0,0,0,0
YO-YO,A1EKUECDQ1GTC1,E,2,1,1,1,1,1,1,1
BARN,A1EKUECDQ1GTC1,E,6,0,0,0,0,0,0,0
BASEBALL BAT,A1EKUECDQ1GTC1,E,6,1,1,1,1,1,1,1
BENCH,A1EKUECDQ1GTC1,E,6,1,1,1,1,1,1,1
BOOMERANG,A1EKUECDQ1GTC1,E,6,1,1,1,1,1,1,1
CABINET,A1EKUECDQ1GTC1,E,6,1,1,1,1,1,1,1
CHAIR,A1EKUECDQ1GTC1,E,6,1,1,1,1,1,1,1
CLOGS,A1EKUECDQ1GTC1,E,6,0,0,0,0,0,0,0
DESK,A1EKUECDQ1GTC1,E,6,1,1,1,1,1,1,1
DOCK,A1EKUECDQ1GTC1,E,6,1,1,1,1,1,1,1
DOOR,A1EKUECDQ1GTC1,E,6,1,1,1,1,1,1,1
GAZEBO,A1EKUECDQ1GTC1,E,6,0,0,0,0,0,0,0
HOUSE,A1EKUECDQ1GTC1,E,6,1,1,1,1,1,1,1
PENCIL,A1EKUECDQ1GTC1,E,6,1,1,1,1,1,1,1
ROCKING HORSE,A1EKUECDQ1GTC1,E,6,0,0,0,0,0,0,0
RULER,A1EKUECDQ1GTC1,E,6,1,1,1,1,1,1,1
SHELF,A1EKUECDQ1GTC1,E,6,0,0,0,0,0,0,0
SHIP,A1EKUECDQ1GTC1,E,6,0,0,0,0,0,0,0
SLED,A1EKUECDQ1GTC1,E,6,0,0,0,0,0,0,0
STAIRS,A1EKUECDQ1GTC1,E,6,1,1,1,1,1,1,1
TABLE,A1EKUECDQ1GTC1,E,6,1,1,1,1,1,1,1
BRUSH,A1F2MFSHXTGAVD,D,2,0,0,0,0,0,0,0
CANDLE,A1F2MFSHXTGAVD,D,2,1,1,1,1,1,1,1
COMB,A1F2MFSHXTGAVD,D,2,0,0,0,0,0,0,0
CURLING IRON,A1F2MFSHXTGAVD,D,2,1,1,1,1,1,1,1
DEODORANT,A1F2MFSHXTGAVD,D,2,1,0,0,0,0,0,0
FAUCET,A1F2MFSHXTGAVD,D,2,0,0,0,0,0,0,0
HAIR DRYER,A1F2MFSHXTGAVD,D,2,0,0,0,0,0,0,0
LOOFAH,A1F2MFSHXTGAVD,D,2,0,0,0,0,0,0,0
LOTION,A1F2MFSHXTGAVD,D,2,1,1,1,1,1,1,1
MAT,A1F2MFSHXTGAVD,D,2,0,0,0,0,0,0,0
MEDICINE,A1F2MFSHXTGAVD,D,2,1,1,1,1,1,1,1
MOUTHWASH,A1F2MFSHXTGAVD,D,2,0,0,0,0,0,0,0
PLUNGER,A1F2MFSHXTGAVD,D,2,0,0,0,0,0,0,0
SCALE,A1F2MFSHXTGAVD,D,2,0,0,0,0,0,0,0
SHAMPOO,A1F2MFSHXTGAVD,D,2,0,0,0,0,0,0,0
SHAVER,A1F2MFSHXTGAVD,D,2,0,0,0,0,0,0,0
SOAP,A1F2MFSHXTGAVD,D,2,1,1,1,1,1,1,1
TILE,A1F2MFSHXTGAVD,D,2,1,1,1,1,1,1,1
TWEEZERS,A1F2MFSHXTGAVD,D,2,0,0,0,0,0,0,0
VANITY,A1F2MFSHXTGAVD,D,2,0,0,0,0,0,0,0
ALARM,A1F2MFSHXTGAVD,D,3,1,1,1,1,1,1,1
BARS,A1F2MFSHXTGAVD,D,3,0,0,0,0,0,0,0
BUNKBED,A1F2MFSHXTGAVD,D,3,1,0,0,0,0,0,0
CAFETERIA,A1F2MFSHXTGAVD,D,3,0,0,0,0,0,0,0
CELL,A1F2MFSHXTGAVD,D,3,0,0,0,0,0,0,0
CHAIN,A1F2MFSHXTGAVD,D,3,1,1,1,1,1,1,1
CHAINLINK,A1F2MFSHXTGAVD,D,3,1,1,1,1,1,1,1
CIGARETTE,A1F2MFSHXTGAVD,D,3,1,0,0,0,0,0,0
DETECTIVE,A1F2MFSHXTGAVD,D,3,1,1,1,1,1,1,1
FIGHTS,A1F2MFSHXTGAVD,D,3,0,0,0,0,0,0,0
FINGERPRINTS,A1F2MFSHXTGAVD,D,3,0,0,0,0,0,0,0
GUARD,A1F2MFSHXTGAVD,D,3,1,1,1,1,1,1,1
INMATE,A1F2MFSHXTGAVD,D,3,1,1,1,1,1,1,1
NEEDLE,A1F2MFSHXTGAVD,D,3,1,1,1,1,1,1,1
OFFICER,A1F2MFSHXTGAVD,D,3,1,1,1,1,1,1,1
PISTOL,A1F2MFSHXTGAVD,D,3,0,0,0,0,0,0,0
SHACKLE,A1F2MFSHXTGAVD,D,3,0,0,0,0,0,0,0
TATTOO,A1F2MFSHXTGAVD,D,3,1,1,1,1,1,1,1
TOWER,A1F2MFSHXTGAVD,D,3,0,0,0,0,0,0,0
WEIGHTS,A1F2MFSHXTGAVD,D,3,0,0,0,0,0,0,0
BRUSH,A1FDPHX8S6G1WM,D,2,1,1,1,1,1,1,1
CANDLE,A1FDPHX8S6G1WM,D,2,0,0,0,0,0,0,0
COMB,A1FDPHX8S6G1WM,D,2,0,0,0,0,0,0,0
CURLING IRON,A1FDPHX8S6G1WM,D,2,1,1,1,1,1,1,1
DEODORANT,A1FDPHX8S6G1WM,D,2,1,1,1,1,1,1,1
FAUCET,A1FDPHX8S6G1WM,D,2,0,0,0,0,0,0,0
HAIR DRYER,A1FDPHX8S6G1WM,D,2,0,0,0,0,0,0,0
LOOFAH,A1FDPHX8S6G1WM,D,2,0,0,0,0,0,0,0
LOTION,A1FDPHX8S6G1WM,D,2,0,0,0,0,0,0,0
MAT,A1FDPHX8S6G1WM,D,2,0,0,0,0,0,0,0
MEDICINE,A1FDPHX8S6G1WM,D,2,0,0,0,0,0,0,0
MOUTHWASH,A1FDPHX8S6G1WM,D,2,1,1,1,1,1,1,1
PLUNGER,A1FDPHX8S6G1WM,D,2,0,0,0,0,0,0,0
SCALE,A1FDPHX8S6G1WM,D,2,0,0,0,0,0,0,0
SHAMPOO,A1FDPHX8S6G1WM,D,2,1,1,1,1,1,1,1
SHAVER,A1FDPHX8S6G1WM,D,2,0,0,0,0,0,0,0
SOAP,A1FDPHX8S6G1WM,D,2,0,0,0,0,0,0,0
TILE,A1FDPHX8S6G1WM,D,2,0,0,0,0,0,0,0
TWEEZERS,A1FDPHX8S6G1WM,D,2,0,0,0,0,0,0,0
VANITY,A1FDPHX8S6G1WM,D,2,1,1,1,1,1,1,1
ALARM,A1FDPHX8S6G1WM,D,3,0,0,0,0,0,0,0
BARS,A1FDPHX8S6G1WM,D,3,1,0,1,1,1,1,1
BUNKBED,A1FDPHX8S6G1WM,D,3,1,1,1,1,1,1,1
CAFETERIA,A1FDPHX8S6G1WM,D,3,1,1,1,1,1,1,1
CELL,A1FDPHX8S6G1WM,D,3,1,1,1,1,1,1,1
CHAIN,A1FDPHX8S6G1WM,D,3,1,1,1,1,1,1,1
CHAINLINK,A1FDPHX8S6G1WM,D,3,0,1,1,1,1,1,1
CIGARETTE,A1FDPHX8S6G1WM,D,3,0,0,0,0,0,0,0
DETECTIVE,A1FDPHX8S6G1WM,D,3,0,0,0,0,0,0,0
FIGHTS,A1FDPHX8S6G1WM,D,3,1,0,1,1,1,1,1
FINGERPRINTS,A1FDPHX8S6G1WM,D,3,1,1,1,1,1,1,1
GUARD,A1FDPHX8S6G1WM,D,3,1,1,1,1,1,1,1
INMATE,A1FDPHX8S6G1WM,D,3,1,1,1,1,1,1,1
NEEDLE,A1FDPHX8S6G1WM,D,3,0,0,0,0,0,0,0
OFFICER,A1FDPHX8S6G1WM,D,3,0,0,0,0,0,0,0
PISTOL,A1FDPHX8S6G1WM,D,3,0,0,0,0,0,0,0
SHACKLE,A1FDPHX8S6G1WM,D,3,0,0,0,0,0,0,0
TATTOO,A1FDPHX8S6G1WM,D,3,0,0,0,0,0,0,0
TOWER,A1FDPHX8S6G1WM,D,3,0,0,0,0,0,0,0
WEIGHTS,A1FDPHX8S6G1WM,D,3,0,0,0,0,0,0,0
BRUSH,A1GXFMAC75,B,2,1,1,1,1,1,1,1
CANDLE,A1GXFMAC75,B,2,1,1,1,1,1,1,1
COMB,A1GXFMAC75,B,2,0,0,0,0,0,0,0
CURLING IRON,A1GXFMAC75,B,2,1,1,1,1,1,1,1
DEODORANT,A1GXFMAC75,B,2,1,1,1,1,1,1,1
FAUCET,A1GXFMAC75,B,2,0,0,0,0,0,0,0
HAIR DRYER,A1GXFMAC75,B,2,1,1,1,1,1,1,1
LOOFAH,A1GXFMAC75,B,2,1,1,1,1,1,1,1
LOTION,A1GXFMAC75,B,2,1,1,1,1,1,1,1
MAT,A1GXFMAC75,B,2,1,1,1,1,1,1,1
MEDICINE,A1GXFMAC75,B,2,1,1,1,1,1,1,1
MOUTHWASH,A1GXFMAC75,B,2,0,0,0,0,0,0,0
PLUNGER,A1GXFMAC75,B,2,1,1,1,1,1,1,1
SCALE,A1GXFMAC75,B,2,0,0,0,0,0,0,0
SHAMPOO,A1GXFMAC75,B,2,1,1,1,1,1,1,1
SHAVER,A1GXFMAC75,B,2,0,0,0,0,0,0,0
SOAP,A1GXFMAC75,B,2,0,0,0,0,0,0,0
TILE,A1GXFMAC75,B,2,1,1,1,1,1,1,1
TWEEZERS,A1GXFMAC75,B,2,1,1,1,1,1,1,1
VANITY,A1GXFMAC75,B,2,0,0,0,0,0,0,0
ALARM,A1GXFMAC75,B,3,0,0,0,0,0,0,0
BARS,A1GXFMAC75,B,3,1,1,1,1,1,1,1
BUNKBED,A1GXFMAC75,B,3,0,0,0,0,0,0,0
CAFETERIA,A1GXFMAC75,B,3,0,0,0,0,0,0,0
CELL,A1GXFMAC75,B,3,0,0,0,0,0,0,0
CHAIN,A1GXFMAC75,B,3,1,1,1,1,1,1,1
CHAINLINK,A1GXFMAC75,B,3,1,1,1,1,1,1,1
CIGARETTE,A1GXFMAC75,B,3,0,0,0,0,0,0,0
DETECTIVE,A1GXFMAC75,B,3,1,1,1,1,1,1,1
FIGHTS,A1GXFMAC75,B,3,1,0,1,1,1,1,1
FINGERPRINTS,A1GXFMAC75,B,3,0,0,0,0,0,0,0
GUARD,A1GXFMAC75,B,3,1,1,1,1,1,1,1
INMATE,A1GXFMAC75,B,3,1,1,1,1,1,1,1
NEEDLE,A1GXFMAC75,B,3,0,0,0,0,0,0,0
OFFICER,A1GXFMAC75,B,3,0,0,0,0,0,0,0
PISTOL,A1GXFMAC75,B,3,1,1,1,1,1,1,1
SHACKLE,A1GXFMAC75,B,3,0,0,0,0,0,0,0
TATTOO,A1GXFMAC75,B,3,1,1,1,1,1,1,1
TOWER,A1GXFMAC75,B,3,1,1,1,1,1,1,1
WEIGHTS,A1GXFMAC75,B,3,0,0,0,0,0,0,0
BICYCLE,A1H198MRIM37T1,C,2,1,1,1,1,1,1,1
BOTTLE,A1H198MRIM37T1,C,2,0,0,0,0,0,0,0
DREIDEL,A1H198MRIM37T1,C,2,0,0,0,0,0,0,0
GEAR,A1H198MRIM37T1,C,2,0,0,0,0,0,0,0
GYROSCOPE,A1H198MRIM37T1,C,2,1,1,1,1,1,1,1
HURRICANE,A1H198MRIM37T1,C,2,0,0,0,0,0,0,0
ORB,A1H198MRIM37T1,C,2,0,0,0,0,0,0,0
PINWHEEL,A1H198MRIM37T1,C,2,1,1,1,1,1,1,1
PROPELLER,A1H198MRIM37T1,C,2,0,0,0,0,0,0,0
RECORD,A1H198MRIM37T1,C,2,1,1,1,1,1,1,1
ROTISSERIE,A1H198MRIM37T1,C,2,0,0,0,0,0,0,0
ROULETTE,A1H198MRIM37T1,C,2,1,1,1,1,1,1,1
SATELLITE,A1H198MRIM37T1,C,2,0,0,0,0,0,0,0
SPHERE,A1H198MRIM37T1,C,2,1,1,1,1,1,1,1
SPIRAL,A1H198MRIM37T1,C,2,0,0,0,0,0,0,0
SPOOL,A1H198MRIM37T1,C,2,0,0,0,0,0,0,0
TOP,A1H198MRIM37T1,C,2,1,1,1,1,1,1,1
TORNADO,A1H198MRIM37T1,C,2,1,1,1,1,1,1,1
WINDMILL,A1H198MRIM37T1,C,2,0,0,0,0,0,0,0
YO-YO,A1H198MRIM37T1,C,2,0,0,0,0,0,0,0
BARN,A1H198MRIM37T1,C,6,1,1,1,1,1,1,1
BASEBALL BAT,A1H198MRIM37T1,C,6,0,0,0,0,0,0,0
BENCH,A1H198MRIM37T1,C,6,0,0,0,0,0,0,0
BOOMERANG,A1H198MRIM37T1,C,6,1,1,1,1,1,1,1
CABINET,A1H198MRIM37T1,C,6,0,0,0,0,0,0,0
CHAIR,A1H198MRIM37T1,C,6,1,1,1,1,1,1,1
CLOGS,A1H198MRIM37T1,C,6,0,0,0,0,0,0,0
DESK,A1H198MRIM37T1,C,6,1,1,1,1,1,1,1
DOCK,A1H198MRIM37T1,C,6,0,0,0,0,0,0,0
DOOR,A1H198MRIM37T1,C,6,0,0,0,0,0,0,0
GAZEBO,A1H198MRIM37T1,C,6,0,0,0,0,0,0,0
HOUSE,A1H198MRIM37T1,C,6,1,1,1,1,1,1,1
PENCIL,A1H198MRIM37T1,C,6,1,1,1,1,1,1,1
ROCKING HORSE,A1H198MRIM37T1,C,6,0,0,0,0,0,0,0
RULER,A1H198MRIM37T1,C,6,1,1,1,1,1,1,1
SHELF,A1H198MRIM37T1,C,6,0,0,0,0,0,0,0
SHIP,A1H198MRIM37T1,C,6,0,0,0,0,0,0,0
SLED,A1H198MRIM37T1,C,6,0,0,0,0,0,0,0
STAIRS,A1H198MRIM37T1,C,6,1,1,1,1,1,1,1
TABLE,A1H198MRIM37T1,C,6,1,1,1,1,1,1,1
BICYCLE,A1H72Y9Z5NJXDS,A,2,1,1,1,1,1,1,1
BOTTLE,A1H72Y9Z5NJXDS,A,2,0,0,0,0,0,0,0
DREIDEL,A1H72Y9Z5NJXDS,A,2,1,1,1,1,1,1,1
GEAR,A1H72Y9Z5NJXDS,A,2,1,1,1,1,1,1,1
GYROSCOPE,A1H72Y9Z5NJXDS,A,2,1,1,1,1,1,1,1
HURRICANE,A1H72Y9Z5NJXDS,A,2,1,1,1,1,1,1,1
ORB,A1H72Y9Z5NJXDS,A,2,1,1,1,1,1,1,1
PINWHEEL,A1H72Y9Z5NJXDS,A,2,0,0,0,0,0,0,0
PROPELLER,A1H72Y9Z5NJXDS,A,2,1,1,1,1,1,1,1
RECORD,A1H72Y9Z5NJXDS,A,2,0,0,0,0,0,0,0
ROTISSERIE,A1H72Y9Z5NJXDS,A,2,0,0,0,0,0,0,0
ROULETTE,A1H72Y9Z5NJXDS,A,2,0,0,0,0,0,0,0
SATELLITE,A1H72Y9Z5NJXDS,A,2,1,1,1,1,1,1,1
SPHERE,A1H72Y9Z5NJXDS,A,2,1,1,1,1,1,1,1
SPIRAL,A1H72Y9Z5NJXDS,A,2,1,1,1,1,1,1,1
SPOOL,A1H72Y9Z5NJXDS,A,2,1,1,1,1,1,1,1
TOP,A1H72Y9Z5NJXDS,A,2,1,1,1,1,1,1,1
TORNADO,A1H72Y9Z5NJXDS,A,2,0,0,0,0,0,0,0
WINDMILL,A1H72Y9Z5NJXDS,A,2,0,0,0,0,0,0,0
YO-YO,A1H72Y9Z5NJXDS,A,2,1,1,1,1,1,1,1
BARN,A1H72Y9Z5NJXDS,A,6,0,0,0,0,0,0,0
BASEBALL BAT,A1H72Y9Z5NJXDS,A,6,1,1,1,1,1,1,1
BENCH,A1H72Y9Z5NJXDS,A,6,0,0,0,0,0,0,0
BOOMERANG,A1H72Y9Z5NJXDS,A,6,0,0,0,0,0,0,0
CABINET,A1H72Y9Z5NJXDS,A,6,1,1,1,1,1,1,1
CHAIR,A1H72Y9Z5NJXDS,A,6,0,0,0,0,0,0,0
CLOGS,A1H72Y9Z5NJXDS,A,6,1,1,1,1,1,1,1
DESK,A1H72Y9Z5NJXDS,A,6,1,1,1,1,1,1,1
DOCK,A1H72Y9Z5NJXDS,A,6,1,1,1,1,1,1,1
DOOR,A1H72Y9Z5NJXDS,A,6,1,1,1,1,1,1,1
GAZEBO,A1H72Y9Z5NJXDS,A,6,0,0,0,0,0,0,0
HOUSE,A1H72Y9Z5NJXDS,A,6,1,1,1,1,1,1,1
PENCIL,A1H72Y9Z5NJXDS,A,6,1,1,1,1,1,1,1
ROCKING HORSE,A1H72Y9Z5NJXDS,A,6,0,0,0,0,0,0,0
RULER,A1H72Y9Z5NJXDS,A,6,1,1,1,1,1,1,1
SHELF,A1H72Y9Z5NJXDS,A,6,1,1,1,1,1,1,1
SHIP,A1H72Y9Z5NJXDS,A,6,1,1,1,1,1,1,1
SLED,A1H72Y9Z5NJXDS,A,6,1,1,1,1,1,1,1
STAIRS,A1H72Y9Z5NJXDS,A,6,1,1,1,1,1,1,1
TABLE,A1H72Y9Z5NJXDS,A,6,0,0,0,0,0,0,0
BICYCLE,A1HDRB3VB48WJ8,E,2,1,1,1,1,1,1,1
BOTTLE,A1HDRB3VB48WJ8,E,2,1,1,1,1,1,1,1
DREIDEL,A1HDRB3VB48WJ8,E,2,0,0,0,0,0,0,0
GEAR,A1HDRB3VB48WJ8,E,2,1,1,1,1,1,1,1
GYROSCOPE,A1HDRB3VB48WJ8,E,2,0,0,0,0,0,0,0
HURRICANE,A1HDRB3VB48WJ8,E,2,0,0,0,0,0,0,0
ORB,A1HDRB3VB48WJ8,E,2,1,1,1,1,1,1,1
PINWHEEL,A1HDRB3VB48WJ8,E,2,0,0,0,0,0,0,0
PROPELLER,A1HDRB3VB48WJ8,E,2,1,1,1,1,1,1,1
RECORD,A1HDRB3VB48WJ8,E,2,0,0,0,0,0,0,0
ROTISSERIE,A1HDRB3VB48WJ8,E,2,0,0,0,0,0,0,0
ROULETTE,A1HDRB3VB48WJ8,E,2,0,0,0,0,0,0,0
SATELLITE,A1HDRB3VB48WJ8,E,2,1,1,1,1,1,1,1
SPHERE,A1HDRB3VB48WJ8,E,2,1,1,1,1,1,1,1
SPIRAL,A1HDRB3VB48WJ8,E,2,0,0,0,0,0,0,0
SPOOL,A1HDRB3VB48WJ8,E,2,0,0,0,0,0,0,0
TOP,A1HDRB3VB48WJ8,E,2,1,1,1,1,1,1,1
TORNADO,A1HDRB3VB48WJ8,E,2,0,0,0,0,0,0,0
WINDMILL,A1HDRB3VB48WJ8,E,2,0,0,0,0,0,0,0
YO-YO,A1HDRB3VB48WJ8,E,2,1,1,1,1,1,1,1
BARN,A1HDRB3VB48WJ8,E,6,1,1,1,1,1,1,1
BASEBALL BAT,A1HDRB3VB48WJ8,E,6,0,0,0,0,1,1,1
BENCH,A1HDRB3VB48WJ8,E,6,1,1,1,1,1,1,1
BOOMERANG,A1HDRB3VB48WJ8,E,6,0,0,0,0,0,0,0
CABINET,A1HDRB3VB48WJ8,E,6,0,0,0,0,0,0,0
CHAIR,A1HDRB3VB48WJ8,E,6,0,0,0,0,0,0,0
CLOGS,A1HDRB3VB48WJ8,E,6,0,0,0,0,0,0,0
DESK,A1HDRB3VB48WJ8,E,6,0,0,0,0,0,0,0
DOCK,A1HDRB3VB48WJ8,E,6,1,1,1,1,1,1,1
DOOR,A1HDRB3VB48WJ8,E,6,1,1,1,1,1,1,1
GAZEBO,A1HDRB3VB48WJ8,E,6,1,1,1,1,1,1,1
HOUSE,A1HDRB3VB48WJ8,E,6,0,0,0,0,0,0,0
PENCIL,A1HDRB3VB48WJ8,E,6,0,0,0,0,0,0,0
ROCKING HORSE,A1HDRB3VB48WJ8,E,6,0,0,0,0,0,0,0
RULER,A1HDRB3VB48WJ8,E,6,0,0,0,0,0,0,0
SHELF,A1HDRB3VB48WJ8,E,6,1,1,1,1,1,1,1
SHIP,A1HDRB3VB48WJ8,E,6,1,1,1,1,1,1,1
SLED,A1HDRB3VB48WJ8,E,6,1,1,1,1,1,1,1
STAIRS,A1HDRB3VB48WJ8,E,6,1,1,1,1,1,1,1
TABLE,A1HDRB3VB48WJ8,E,6,0,0,0,0,0,0,0
BRUSH,A1HN2W2M7,B,2,0,0,0,0,1,1,1
CANDLE,A1HN2W2M7,B,2,0,0,0,0,1,1,1
COMB,A1HN2W2M7,B,2,0,0,0,0,1,1,1
CURLING IRON,A1HN2W2M7,B,2,1,1,1,1,1,1,1
DEODORANT,A1HN2W2M7,B,2,1,1,1,1,1,1,1
FAUCET,A1HN2W2M7,B,2,1,1,1,1,1,1,1
HAIR DRYER,A1HN2W2M7,B,2,1,1,1,1,1,1,1
LOOFAH,A1HN2W2M7,B,2,0,0,0,0,1,1,1
LOTION,A1HN2W2M7,B,2,1,1,1,1,1,1,1
MAT,A1HN2W2M7,B,2,1,1,1,1,1,1,1
MEDICINE,A1HN2W2M7,B,2,0,0,0,0,1,1,1
MOUTHWASH,A1HN2W2M7,B,2,0,0,0,0,1,1,1
PLUNGER,A1HN2W2M7,B,2,0,0,0,0,1,1,1
SCALE,A1HN2W2M7,B,2,0,0,0,0,1,1,1
SHAMPOO,A1HN2W2M7,B,2,1,1,1,1,1,1,1
SHAVER,A1HN2W2M7,B,2,0,0,0,0,1,1,1
SOAP,A1HN2W2M7,B,2,1,1,1,1,1,1,1
TILE,A1HN2W2M7,B,2,1,1,1,1,1,1,1
TWEEZERS,A1HN2W2M7,B,2,1,1,1,1,1,1,1
VANITY,A1HN2W2M7,B,2,0,0,0,0,1,1,1
ALARM,A1HN2W2M7,B,3,1,1,1,1,1,1,1
BARS,A1HN2W2M7,B,3,0,0,0,0,0,0,0
BUNKBED,A1HN2W2M7,B,3,1,1,1,1,1,1,1
CAFETERIA,A1HN2W2M7,B,3,0,0,0,0,0,0,0
CELL,A1HN2W2M7,B,3,1,1,1,1,1,1,1
CHAIN,A1HN2W2M7,B,3,0,0,0,0,0,0,0
CHAINLINK,A1HN2W2M7,B,3,0,0,0,0,0,0,0
CIGARETTE,A1HN2W2M7,B,3,1,1,1,1,1,1,1
DETECTIVE,A1HN2W2M7,B,3,0,0,0,0,0,0,0
FIGHTS,A1HN2W2M7,B,3,0,0,0,0,0,0,0
FINGERPRINTS,A1HN2W2M7,B,3,0,0,0,0,0,0,0
GUARD,A1HN2W2M7,B,3,1,1,1,1,1,1,1
INMATE,A1HN2W2M7,B,3,0,0,0,0,0,0,0
NEEDLE,A1HN2W2M7,B,3,0,0,0,0,0,0,0
OFFICER,A1HN2W2M7,B,3,1,1,1,1,1,1,1
PISTOL,A1HN2W2M7,B,3,1,1,1,1,1,1,1
SHACKLE,A1HN2W2M7,B,3,0,0,0,0,0,0,0
TATTOO,A1HN2W2M7,B,3,1,1,1,1,1,1,1
TOWER,A1HN2W2M7,B,3,1,1,1,1,1,1,1
WEIGHTS,A1HN2W2M7,B,3,0,0,0,0,0,0,0
BICYCLE,A1IU5OP7BBZ,A,2,1,1,1,1,1,1,1
BOTTLE,A1IU5OP7BBZ,A,2,0,0,0,0,0,0,0
DREIDEL,A1IU5OP7BBZ,A,2,0,0,0,0,0,0,0
GEAR,A1IU5OP7BBZ,A,2,1,1,1,1,1,1,1
GYROSCOPE,A1IU5OP7BBZ,A,2,0,0,0,0,0,0,0
HURRICANE,A1IU5OP7BBZ,A,2,1,1,1,1,1,1,1
ORB,A1IU5OP7BBZ,A,2,1,1,1,1,1,1,1
PINWHEEL,A1IU5OP7BBZ,A,2,0,0,0,0,0,0,0
PROPELLER,A1IU5OP7BBZ,A,2,0,0,0,0,0,0,0
RECORD,A1IU5OP7BBZ,A,2,0,0,0,0,0,0,0
ROTISSERIE,A1IU5OP7BBZ,A,2,0,0,0,0,0,0,0
ROULETTE,A1IU5OP7BBZ,A,2,0,0,0,0,0,0,0
SATELLITE,A1IU5OP7BBZ,A,2,1,1,1,1,1,1,1
SPHERE,A1IU5OP7BBZ,A,2,1,1,1,1,1,1,1
SPIRAL,A1IU5OP7BBZ,A,2,1,1,1,1,1,1,1
SPOOL,A1IU5OP7BBZ,A,2,0,0,0,0,0,0,0
TOP,A1IU5OP7BBZ,A,2,0,1,1,1,1,1,1
TORNADO,A1IU5OP7BBZ,A,2,0,0,0,0,0,0,0
WINDMILL,A1IU5OP7BBZ,A,2,0,0,0,0,0,0,0
YO-YO,A1IU5OP7BBZ,A,2,1,1,1,1,1,1,1
BARN,A1IU5OP7BBZ,A,6,1,1,1,1,1,1,1
BASEBALL BAT,A1IU5OP7BBZ,A,6,0,0,0,0,0,0,0
BENCH,A1IU5OP7BBZ,A,6,1,1,1,1,1,1,1
BOOMERANG,A1IU5OP7BBZ,A,6,0,0,0,0,0,0,0
CABINET,A1IU5OP7BBZ,A,6,1,1,1,1,1,1,1
CHAIR,A1IU5OP7BBZ,A,6,1,1,1,1,1,1,1
CLOGS,A1IU5OP7BBZ,A,6,0,0,0,0,0,0,0
DESK,A1IU5OP7BBZ,A,6,1,1,1,1,1,1,1
DOCK,A1IU5OP7BBZ,A,6,1,1,1,1,1,1,1
DOOR,A1IU5OP7BBZ,A,6,0,0,0,0,0,0,0
GAZEBO,A1IU5OP7BBZ,A,6,0,0,0,0,0,0,0
