Key,Username,Version,List,list_type,Human,Lev0,Lev1,Lev2,Lev3,Lev4,Lev5
MAUVE,A70VF55GAE,D,6,Unrel,0,0,0,0,0,0,0
WINDSHIELD,A70VF55GAE,D,6,Unrel,0,0,0,0,0,0,0
WIZARD,A70VF55GAE,D,6,Unrel,0,1,1,1,1,1,1
ZONE,A70VF55GAE,D,6,Unrel,1,1,1,1,1,1,1
AVENUE,A77K8W55M,F,1,Unrel,1,0,0,0,0,0,0
BLAZE,A77K8W55M,F,1,Unrel,1,0,0,0,0,0,0
CANYON,A77K8W55M,F,1,Unrel,1,0,0,0,0,0,0
CELLOPHANE,A77K8W55M,F,1,Unrel,0,0,0,0,0,0,0
CEREAL,A77K8W55M,F,1,Unrel,0,0,0,0,0,0,0
DETOUR,A77K8W55M,F,1,Unrel,1,0,0,0,0,0,0
DWARF,A77K8W55M,F,1,Unrel,0,0,0,0,0,0,0
FLURRY,A77K8W55M,F,1,Unrel,0,0,0,0,0,0,0
FOSSIL,A77K8W55M,F,1,Unrel,1,0,0,0,0,0,0
GIN,A77K8W55M,F,1,Unrel,1,0,0,0,0,0,0
GONG,A77K8W55M,F,1,Unrel,0,1,1,1,1,1,1
JAR,A77K8W55M,F,1,Unrel,0,0,0,0,0,0,0
JOKE,A77K8W55M,F,1,Unrel,1,0,0,0,0,0,0
KISS,A77K8W55M,F,1,Unrel,1,1,1,1,1,1,1
LANCE,A77K8W55M,F,1,Unrel,0,0,0,0,0,0,0
MARSH,A77K8W55M,F,1,Unrel,1,0,0,0,0,0,0
WINCH,A77K8W55M,F,1,Unrel,0,0,0,0,0,0,0
WINNER,A77K8W55M,F,1,Unrel,1,1,1,1,1,1,1
WORKSHOP,A77K8W55M,F,1,Unrel,0,0,0,0,0,0,0
WRAP,A77K8W55M,F,1,Unrel,1,1,1,1,1,1,1
ANVIL,A77K8W55M,F,6,Unrel,0,1,1,1,1,1,1
BLISTER,A77K8W55M,F,6,Unrel,0,0,0,0,0,0,0
BOULDER,A77K8W55M,F,6,Unrel,0,0,0,0,0,0,0
BROTH,A77K8W55M,F,6,Unrel,1,0,0,0,0,0,0
CLASS,A77K8W55M,F,6,Unrel,1,0,0,0,0,0,0
DAY,A77K8W55M,F,6,Unrel,0,1,1,1,1,1,1
DOWEL,A77K8W55M,F,6,Unrel,0,1,1,1,1,1,1
FOUL,A77K8W55M,F,6,Unrel,1,1,1,1,1,1,1
IRON,A77K8W55M,F,6,Unrel,1,1,1,1,1,1,1
JACKPOT,A77K8W55M,F,6,Unrel,0,1,1,1,1,1,1
JAZZ,A77K8W55M,F,6,Unrel,0,1,1,1,1,1,1
KNOCK,A77K8W55M,F,6,Unrel,1,0,0,0,0,0,0
LADDER,A77K8W55M,F,6,Unrel,0,1,1,1,1,1,1
LANDMARK,A77K8W55M,F,6,Unrel,1,0,0,0,0,0,0
LASER,A77K8W55M,F,6,Unrel,0,0,0,0,0,0,0
MASCOT,A77K8W55M,F,6,Unrel,1,0,0,0,0,0,0
MAUVE,A77K8W55M,F,6,Unrel,0,0,0,0,0,0,0
WINDSHIELD,A77K8W55M,F,6,Unrel,0,0,0,0,0,0,0
WIZARD,A77K8W55M,F,6,Unrel,1,0,0,0,0,0,0
ZONE,A77K8W55M,F,6,Unrel,1,1,1,1,1,1,1
ACRE,A7X2K7IW80TBU,A,3,Unrel,0,0,0,0,0,0,0
BISHOP,A7X2K7IW80TBU,A,3,Unrel,0,0,0,0,0,0,0
CANDY,A7X2K7IW80TBU,A,3,Unrel,0,0,0,0,0,0,0
CANTEEN,A7X2K7IW80TBU,A,3,Unrel,0,0,0,0,0,0,0
DEBT,A7X2K7IW80TBU,A,3,Unrel,1,1,1,1,1,1,1
DESERT,A7X2K7IW80TBU,A,3,Unrel,0,0,0,0,0,0,0
EMPRESS,A7X2K7IW80TBU,A,3,Unrel,0,0,0,0,0,0,0
EPISODE,A7X2K7IW80TBU,A,3,Unrel,1,1,1,1,1,1,1
HARVEST,A7X2K7IW80TBU,A,3,Unrel,1,1,1,1,1,1,1
HELMET,A7X2K7IW80TBU,A,3,Unrel,0,0,0,0,0,0,0
HERMIT,A7X2K7IW80TBU,A,3,Unrel,0,0,0,0,0,0,0
INDEX,A7X2K7IW80TBU,A,3,Unrel,1,1,1,1,1,1,1
JAM,A7X2K7IW80TBU,A,3,Unrel,0,0,0,0,0,0,0
KEG,A7X2K7IW80TBU,A,3,Unrel,1,1,1,1,1,1,1
LANTERN,A7X2K7IW80TBU,A,3,Unrel,1,1,1,1,1,1,1
MANUAL,A7X2K7IW80TBU,A,3,Unrel,0,0,0,0,0,0,0
METEOR,A7X2K7IW80TBU,A,3,Unrel,1,1,1,1,1,1,1
ORPHAN,A7X2K7IW80TBU,A,3,Unrel,1,1,1,1,1,1,1
WAX,A7X2K7IW80TBU,A,3,Unrel,1,1,1,1,1,1,1
WHALE,A7X2K7IW80TBU,A,3,Unrel,0,0,0,0,0,0,0
ACORN,A7X2K7IW80TBU,A,4,Unrel,0,0,0,0,0,0,0
ANGEL,A7X2K7IW80TBU,A,4,Unrel,1,1,1,1,1,1,1
BLOSSOM,A7X2K7IW80TBU,A,4,Unrel,0,0,0,0,0,0,0
CANE,A7X2K7IW80TBU,A,4,Unrel,0,0,0,0,0,0,0
CANOE,A7X2K7IW80TBU,A,4,Unrel,0,0,0,0,0,0,0
CANON,A7X2K7IW80TBU,A,4,Unrel,0,0,0,0,0,0,0
CREST,A7X2K7IW80TBU,A,4,Unrel,0,0,0,0,0,0,0
DENTIST,A7X2K7IW80TBU,A,4,Unrel,0,0,0,0,0,0,0
FARM,A7X2K7IW80TBU,A,4,Unrel,0,0,0,0,0,0,0
FUNK,A7X2K7IW80TBU,A,4,Unrel,0,0,0,0,0,0,0
INFANT,A7X2K7IW80TBU,A,4,Unrel,1,1,1,1,1,1,1
KEROSENE,A7X2K7IW80TBU,A,4,Unrel,0,0,0,0,0,0,0
MATH,A7X2K7IW80TBU,A,4,Unrel,0,0,0,0,0,0,0
NUGGET,A7X2K7IW80TBU,A,4,Unrel,0,0,0,0,0,0,0
OUTLAW,A7X2K7IW80TBU,A,4,Unrel,0,0,0,0,0,0,0
PINT,A7X2K7IW80TBU,A,4,Unrel,0,0,0,0,0,0,0
QUICHE,A7X2K7IW80TBU,A,4,Unrel,0,0,0,0,0,0,0
SOLAR,A7X2K7IW80TBU,A,4,Unrel,0,0,0,0,0,0,0
VALVE,A7X2K7IW80TBU,A,4,Unrel,0,0,0,0,0,0,0
VAPOR,A7X2K7IW80TBU,A,4,Unrel,1,1,1,1,1,1,1
ACRE,A8028AFBBS2,A,3,Unrel,1,1,1,1,1,1,1
BISHOP,A8028AFBBS2,A,3,Unrel,0,0,0,0,0,0,0
CANDY,A8028AFBBS2,A,3,Unrel,1,1,1,1,1,1,1
CANTEEN,A8028AFBBS2,A,3,Unrel,0,0,0,0,0,0,0
DEBT,A8028AFBBS2,A,3,Unrel,0,0,0,0,0,0,0
DESERT,A8028AFBBS2,A,3,Unrel,0,0,0,0,0,0,0
EMPRESS,A8028AFBBS2,A,3,Unrel,0,0,0,0,0,0,0
EPISODE,A8028AFBBS2,A,3,Unrel,0,0,0,0,0,0,0
HARVEST,A8028AFBBS2,A,3,Unrel,0,0,0,0,0,0,0
HELMET,A8028AFBBS2,A,3,Unrel,1,1,1,1,1,1,1
HERMIT,A8028AFBBS2,A,3,Unrel,1,1,1,1,1,1,1
INDEX,A8028AFBBS2,A,3,Unrel,1,1,1,1,1,1,1
JAM,A8028AFBBS2,A,3,Unrel,0,0,0,0,0,0,0
KEG,A8028AFBBS2,A,3,Unrel,1,1,1,1,1,1,1
LANTERN,A8028AFBBS2,A,3,Unrel,0,0,0,0,0,0,0
MANUAL,A8028AFBBS2,A,3,Unrel,0,0,0,0,0,0,0
METEOR,A8028AFBBS2,A,3,Unrel,0,0,0,0,0,0,0
ORPHAN,A8028AFBBS2,A,3,Unrel,0,0,0,0,0,0,0
WAX,A8028AFBBS2,A,3,Unrel,1,1,1,1,1,1,1
WHALE,A8028AFBBS2,A,3,Unrel,1,1,1,1,1,1,1
ACORN,A8028AFBBS2,A,4,Unrel,0,0,0,0,0,0,0
ANGEL,A8028AFBBS2,A,4,Unrel,0,0,0,0,0,0,0
BLOSSOM,A8028AFBBS2,A,4,Unrel,0,0,0,0,0,0,0
CANE,A8028AFBBS2,A,4,Unrel,1,1,1,1,1,1,1
CANOE,A8028AFBBS2,A,4,Unrel,1,1,1,1,1,1,1
CANON,A8028AFBBS2,A,4,Unrel,0,0,0,0,0,0,0
CREST,A8028AFBBS2,A,4,Unrel,0,0,0,0,0,0,0
DENTIST,A8028AFBBS2,A,4,Unrel,0,0,0,0,0,0,0
FARM,A8028AFBBS2,A,4,Unrel,1,1,1,1,1,1,1
FUNK,A8028AFBBS2,A,4,Unrel,1,1,1,1,1,1,1
INFANT,A8028AFBBS2,A,4,Unrel,0,0,0,0,0,0,0
KEROSENE,A8028AFBBS2,A,4,Unrel,0,0,0,0,0,0,0
MATH,A8028AFBBS2,A,4,Unrel,1,1,1,1,1,1,1
NUGGET,A8028AFBBS2,A,4,Unrel,0,0,0,0,0,0,0
OUTLAW,A8028AFBBS2,A,4,Unrel,1,1,1,1,1,1,1
PINT,A8028AFBBS2,A,4,Unrel,1,1,1,1,1,1,1
QUICHE,A8028AFBBS2,A,4,Unrel,0,0,0,0,0,0,0
SOLAR,A8028AFBBS2,A,4,Unrel,0,0,0,0,0,0,0
VALVE,A8028AFBBS2,A,4,Unrel,0,0,0,0,0,0,0
VAPOR,A8028AFBBS2,A,4,Unrel,0,0,0,0,0,0,0
ACRE,A9U3SMM4J0,E,3,Unrel,0,0,0,0,0,0,0
BISHOP,A9U3SMM4J0,E,3,Unrel,1,1,1,1,1,1,1
CANDY,A9U3SMM4J0,E,3,Unrel,0,0,0,0,0,0,0
CANTEEN,A9U3SMM4J0,E,3,Unrel,0,0,0,0,0,0,0
DEBT,A9U3SMM4J0,E,3,Unrel,0,0,0,0,0,0,0
DESERT,A9U3SMM4J0,E,3,Unrel,0,0,0,0,0,0,0
EMPRESS,A9U3SMM4J0,E,3,Unrel,0,0,0,0,0,0,0
EPISODE,A9U3SMM4J0,E,3,Unrel,0,0,0,0,0,0,0
HARVEST,A9U3SMM4J0,E,3,Unrel,1,1,1,1,1,1,1
HELMET,A9U3SMM4J0,E,3,Unrel,0,0,0,0,0,0,0
HERMIT,A9U3SMM4J0,E,3,Unrel,1,0,0,0,0,0,0
INDEX,A9U3SMM4J0,E,3,Unrel,1,1,1,1,1,1,1
JAM,A9U3SMM4J0,E,3,Unrel,0,0,0,0,0,0,0
KEG,A9U3SMM4J0,E,3,Unrel,0,0,0,0,0,0,0
LANTERN,A9U3SMM4J0,E,3,Unrel,0,0,0,0,0,0,0
MANUAL,A9U3SMM4J0,E,3,Unrel,0,0,0,0,0,0,0
METEOR,A9U3SMM4J0,E,3,Unrel,0,0,0,0,0,0,0
ORPHAN,A9U3SMM4J0,E,3,Unrel,1,1,1,1,1,1,1
WAX,A9U3SMM4J0,E,3,Unrel,1,1,1,1,1,1,1
WHALE,A9U3SMM4J0,E,3,Unrel,1,1,1,1,1,1,1
ACORN,A9U3SMM4J0,E,4,Unrel,0,0,0,0,0,0,0
ANGEL,A9U3SMM4J0,E,4,Unrel,0,0,0,0,0,0,0
BLOSSOM,A9U3SMM4J0,E,4,Unrel,0,0,0,0,0,0,0
CANE,A9U3SMM4J0,E,4,Unrel,0,0,0,0,0,0,0
CANOE,A9U3SMM4J0,E,4,Unrel,0,0,0,0,0,0,0
CANON,A9U3SMM4J0,E,4,Unrel,1,1,1,1,1,1,1
CREST,A9U3SMM4J0,E,4,Unrel,1,1,1,1,1,1,1
DENTIST,A9U3SMM4J0,E,4,Unrel,0,0,0,0,0,0,0
FARM,A9U3SMM4J0,E,4,Unrel,1,1,1,1,1,1,1
FUNK,A9U3SMM4J0,E,4,Unrel,1,1,1,1,1,1,1
INFANT,A9U3SMM4J0,E,4,Unrel,1,1,1,1,1,1,1
KEROSENE,A9U3SMM4J0,E,4,Unrel,0,0,0,0,0,0,0
MATH,A9U3SMM4J0,E,4,Unrel,0,0,0,0,0,0,0
NUGGET,A9U3SMM4J0,E,4,Unrel,0,0,0,0,0,0,0
OUTLAW,A9U3SMM4J0,E,4,Unrel,0,0,0,0,0,0,0
PINT,A9U3SMM4J0,E,4,Unrel,0,0,0,0,0,0,0
QUICHE,A9U3SMM4J0,E,4,Unrel,0,0,0,0,0,0,0
SOLAR,A9U3SMM4J0,E,4,Unrel,0,0,0,0,0,0,0
VALVE,A9U3SMM4J0,E,4,Unrel,0,0,0,0,0,0,0
VAPOR,A9U3SMM4J0,E,4,Unrel,0,0,0,0,0,0,0
ACRE,ABUXM7VAW,E,3,Unrel,1,1,1,1,1,1,1
BISHOP,ABUXM7VAW,E,3,Unrel,1,1,1,1,1,1,1
CANDY,ABUXM7VAW,E,3,Unrel,0,1,1,1,1,1,1
CANTEEN,ABUXM7VAW,E,3,Unrel,0,1,1,1,1,1,1
DEBT,ABUXM7VAW,E,3,Unrel,0,1,1,1,1,1,1
DESERT,ABUXM7VAW,E,3,Unrel,1,1,1,1,1,1,1
EMPRESS,ABUXM7VAW,E,3,Unrel,0,1,1,1,1,1,1
EPISODE,ABUXM7VAW,E,3,Unrel,1,1,1,1,1,1,1
HARVEST,ABUXM7VAW,E,3,Unrel,1,1,1,1,1,1,1
HELMET,ABUXM7VAW,E,3,Unrel,1,1,1,1,1,1,1
HERMIT,ABUXM7VAW,E,3,Unrel,0,1,1,1,1,1,1
INDEX,ABUXM7VAW,E,3,Unrel,0,1,1,1,1,1,1
JAM,ABUXM7VAW,E,3,Unrel,0,1,1,1,1,1,1
KEG,ABUXM7VAW,E,3,Unrel,0,1,1,1,1,1,1
LANTERN,ABUXM7VAW,E,3,Unrel,0,1,1,1,1,1,1
MANUAL,ABUXM7VAW,E,3,Unrel,0,1,1,1,1,1,1
METEOR,ABUXM7VAW,E,3,Unrel,0,1,1,1,1,1,1
ORPHAN,ABUXM7VAW,E,3,Unrel,0,1,1,1,1,1,1
WAX,ABUXM7VAW,E,3,Unrel,0,1,1,1,1,1,1
WHALE,ABUXM7VAW,E,3,Unrel,0,1,1,1,1,1,1
ACORN,ABUXM7VAW,E,4,Unrel,1,1,1,1,1,1,1
ANGEL,ABUXM7VAW,E,4,Unrel,1,1,1,1,1,1,1
BLOSSOM,ABUXM7VAW,E,4,Unrel,1,1,1,1,1,1,1
CANE,ABUXM7VAW,E,4,Unrel,1,1,1,1,1,1,1
CANOE,ABUXM7VAW,E,4,Unrel,1,1,1,1,1,1,1
CANON,ABUXM7VAW,E,4,Unrel,1,1,1,1,1,1,1
CREST,ABUXM7VAW,E,4,Unrel,1,1,1,1,1,1,1
DENTIST,ABUXM7VAW,E,4,Unrel,1,1,1,1,1,1,1
FARM,ABUXM7VAW,E,4,Unrel,1,1,1,1,1,1,1
FUNK,ABUXM7VAW,E,4,Unrel,1,1,1,1,1,1,1
INFANT,ABUXM7VAW,E,4,Unrel,1,1,1,1,1,1,1
KEROSENE,ABUXM7VAW,E,4,Unrel,0,0,0,0,0,0,0
MATH,ABUXM7VAW,E,4,Unrel,1,1,1,1,1,1,1
NUGGET,ABUXM7VAW,E,4,Unrel,0,0,0,0,0,0,0
OUTLAW,ABUXM7VAW,E,4,Unrel,1,1,1,1,1,1,1
PINT,ABUXM7VAW,E,4,Unrel,1,1,1,1,1,1,1
QUICHE,ABUXM7VAW,E,4,Unrel,1,1,1,1,1,1,1
SOLAR,ABUXM7VAW,E,4,Unrel,1,1,1,1,1,1,1
VALVE,ABUXM7VAW,E,4,Unrel,0,0,0,0,0,0,0
VAPOR,ABUXM7VAW,E,4,Unrel,1,1,1,1,1,1,1
AVENUE,AD4ALUT6LXXBU,B,1,Unrel,1,1,1,1,1,1,1
BLAZE,AD4ALUT6LXXBU,B,1,Unrel,0,0,0,0,0,0,0
CANYON,AD4ALUT6LXXBU,B,1,Unrel,0,0,0,0,0,0,0
CELLOPHANE,AD4ALUT6LXXBU,B,1,Unrel,0,0,0,0,0,0,0
CEREAL,AD4ALUT6LXXBU,B,1,Unrel,0,0,0,0,0,0,0
DETOUR,AD4ALUT6LXXBU,B,1,Unrel,0,0,0,0,0,0,0
DWARF,AD4ALUT6LXXBU,B,1,Unrel,0,0,0,0,0,0,0
FLURRY,AD4ALUT6LXXBU,B,1,Unrel,1,1,1,1,1,1,1
FOSSIL,AD4ALUT6LXXBU,B,1,Unrel,0,0,0,0,0,0,0
GIN,AD4ALUT6LXXBU,B,1,Unrel,0,0,0,0,0,0,0
GONG,AD4ALUT6LXXBU,B,1,Unrel,0,0,0,0,0,0,0
JAR,AD4ALUT6LXXBU,B,1,Unrel,0,0,0,0,0,0,0
JOKE,AD4ALUT6LXXBU,B,1,Unrel,0,0,0,0,0,0,0
KISS,AD4ALUT6LXXBU,B,1,Unrel,1,1,1,1,1,1,1
LANCE,AD4ALUT6LXXBU,B,1,Unrel,0,0,0,0,0,0,0
MARSH,AD4ALUT6LXXBU,B,1,Unrel,1,1,1,1,1,1,1
WINCH,AD4ALUT6LXXBU,B,1,Unrel,0,0,0,0,0,0,0
WINNER,AD4ALUT6LXXBU,B,1,Unrel,0,0,0,0,0,0,0
WORKSHOP,AD4ALUT6LXXBU,B,1,Unrel,0,0,0,0,0,0,0
WRAP,AD4ALUT6LXXBU,B,1,Unrel,0,0,0,0,0,0,0
ANVIL,AD4ALUT6LXXBU,B,6,Unrel,0,0,0,0,0,0,0
BLISTER,AD4ALUT6LXXBU,B,6,Unrel,1,1,1,1,1,1,1
BOULDER,AD4ALUT6LXXBU,B,6,Unrel,0,0,0,0,0,0,0
BROTH,AD4ALUT6LXXBU,B,6,Unrel,0,0,0,0,0,0,0
CLASS,AD4ALUT6LXXBU,B,6,Unrel,0,0,0,0,0,0,0
DAY,AD4ALUT6LXXBU,B,6,Unrel,0,0,0,0,0,0,0
DOWEL,AD4ALUT6LXXBU,B,6,Unrel,1,1,1,1,1,1,1
FOUL,AD4ALUT6LXXBU,B,6,Unrel,0,0,0,0,0,0,0
IRON,AD4ALUT6LXXBU,B,6,Unrel,0,0,0,0,0,0,0
JACKPOT,AD4ALUT6LXXBU,B,6,Unrel,0,0,0,0,0,0,0
JAZZ,AD4ALUT6LXXBU,B,6,Unrel,0,0,0,0,0,0,0
KNOCK,AD4ALUT6LXXBU,B,6,Unrel,0,0,0,0,0,0,0
LADDER,AD4ALUT6LXXBU,B,6,Unrel,0,0,0,0,0,0,0
LANDMARK,AD4ALUT6LXXBU,B,6,Unrel,1,1,1,1,1,1,1
LASER,AD4ALUT6LXXBU,B,6,Unrel,0,0,0,0,0,0,0
MASCOT,AD4ALUT6LXXBU,B,6,Unrel,0,0,0,0,0,0,0
MAUVE,AD4ALUT6LXXBU,B,6,Unrel,0,0,0,0,0,0,0
WINDSHIELD,AD4ALUT6LXXBU,B,6,Unrel,0,0,0,0,0,0,0
WIZARD,AD4ALUT6LXXBU,B,6,Unrel,1,1,1,1,1,1,1
ZONE,AD4ALUT6LXXBU,B,6,Unrel,1,1,1,1,1,1,1
ACRE,AFBS8D6KBKKKY,C,3,Unrel,0,0,0,0,0,0,0
BISHOP,AFBS8D6KBKKKY,C,3,Unrel,0,0,0,0,0,0,0
CANDY,AFBS8D6KBKKKY,C,3,Unrel,0,0,0,0,0,0,0
CANTEEN,AFBS8D6KBKKKY,C,3,Unrel,1,1,1,1,1,1,1
DEBT,AFBS8D6KBKKKY,C,3,Unrel,1,1,1,1,1,1,1
DESERT,AFBS8D6KBKKKY,C,3,Unrel,1,1,1,1,1,1,1
EMPRESS,AFBS8D6KBKKKY,C,3,Unrel,1,1,1,1,1,1,1
EPISODE,AFBS8D6KBKKKY,C,3,Unrel,1,1,1,1,1,1,1
HARVEST,AFBS8D6KBKKKY,C,3,Unrel,0,0,0,0,0,0,0
HELMET,AFBS8D6KBKKKY,C,3,Unrel,0,0,0,0,0,0,0
HERMIT,AFBS8D6KBKKKY,C,3,Unrel,1,1,1,1,1,1,1
INDEX,AFBS8D6KBKKKY,C,3,Unrel,0,0,0,0,0,0,0
JAM,AFBS8D6KBKKKY,C,3,Unrel,0,0,0,0,0,0,0
KEG,AFBS8D6KBKKKY,C,3,Unrel,1,1,1,1,1,1,1
LANTERN,AFBS8D6KBKKKY,C,3,Unrel,0,0,0,0,0,0,0
MANUAL,AFBS8D6KBKKKY,C,3,Unrel,1,1,1,1,1,1,1
METEOR,AFBS8D6KBKKKY,C,3,Unrel,0,0,0,0,0,0,0
ORPHAN,AFBS8D6KBKKKY,C,3,Unrel,1,1,1,1,1,1,1
WAX,AFBS8D6KBKKKY,C,3,Unrel,1,1,1,1,1,1,1
WHALE,AFBS8D6KBKKKY,C,3,Unrel,1,1,1,1,1,1,1
ACORN,AFBS8D6KBKKKY,C,4,Unrel,1,1,1,1,1,1,1
ANGEL,AFBS8D6KBKKKY,C,4,Unrel,1,1,1,1,1,1,1
BLOSSOM,AFBS8D6KBKKKY,C,4,Unrel,0,0,0,0,0,0,0
CANE,AFBS8D6KBKKKY,C,4,Unrel,1,1,1,1,1,1,1
CANOE,AFBS8D6KBKKKY,C,4,Unrel,0,0,0,0,0,0,0
CANON,AFBS8D6KBKKKY,C,4,Unrel,0,0,0,0,0,0,0
CREST,AFBS8D6KBKKKY,C,4,Unrel,0,0,0,0,0,0,0
DENTIST,AFBS8D6KBKKKY,C,4,Unrel,1,1,1,1,1,1,1
FARM,AFBS8D6KBKKKY,C,4,Unrel,1,1,1,1,1,1,1
FUNK,AFBS8D6KBKKKY,C,4,Unrel,1,1,1,1,1,1,1
INFANT,AFBS8D6KBKKKY,C,4,Unrel,1,1,1,1,1,1,1
KEROSENE,AFBS8D6KBKKKY,C,4,Unrel,1,1,1,1,1,1,1
MATH,AFBS8D6KBKKKY,C,4,Unrel,0,0,0,0,0,0,0
NUGGET,AFBS8D6KBKKKY,C,4,Unrel,0,0,0,0,0,0,0
OUTLAW,AFBS8D6KBKKKY,C,4,Unrel,0,0,0,0,0,0,0
PINT,AFBS8D6KBKKKY,C,4,Unrel,0,0,0,0,0,0,0
QUICHE,AFBS8D6KBKKKY,C,4,Unrel,1,1,1,1,1,1,1
SOLAR,AFBS8D6KBKKKY,C,4,Unrel,0,0,0,0,0,0,0
VALVE,AFBS8D6KBKKKY,C,4,Unrel,1,1,1,1,1,1,1
VAPOR,AFBS8D6KBKKKY,C,4,Unrel,1,1,1,1,1,1,1
AVENUE,AHI8X7NP92D,F,1,Unrel,0,0,0,0,0,0,0
BLAZE,AHI8X7NP92D,F,1,Unrel,0,0,0,0,0,0,0
CANYON,AHI8X7NP92D,F,1,Unrel,0,0,0,0,0,0,0
CELLOPHANE,AHI8X7NP92D,F,1,Unrel,0,0,0,0,0,0,0
CEREAL,AHI8X7NP92D,F,1,Unrel,0,0,0,0,0,0,0
DETOUR,AHI8X7NP92D,F,1,Unrel,0,0,0,0,0,0,0
DWARF,AHI8X7NP92D,F,1,Unrel,0,0,0,0,0,0,0
FLURRY,AHI8X7NP92D,F,1,Unrel,0,0,0,0,0,0,0
FOSSIL,AHI8X7NP92D,F,1,Unrel,0,0,0,0,0,0,0
GIN,AHI8X7NP92D,F,1,Unrel,0,0,0,0,0,0,0
GONG,AHI8X7NP92D,F,1,Unrel,0,0,0,0,0,0,0
JAR,AHI8X7NP92D,F,1,Unrel,0,0,0,0,0,0,0
JOKE,AHI8X7NP92D,F,1,Unrel,0,0,0,0,0,0,0
KISS,AHI8X7NP92D,F,1,Unrel,1,0,0,1,1,1,1
LANCE,AHI8X7NP92D,F,1,Unrel,0,0,0,0,0,0,0
MARSH,AHI8X7NP92D,F,1,Unrel,0,0,0,0,0,0,0
WINCH,AHI8X7NP92D,F,1,Unrel,0,0,0,0,0,0,0
WINNER,AHI8X7NP92D,F,1,Unrel,0,0,0,0,0,0,0
WORKSHOP,AHI8X7NP92D,F,1,Unrel,0,0,0,0,0,0,0
WRAP,AHI8X7NP92D,F,1,Unrel,0,0,0,0,0,0,0
ANVIL,AHI8X7NP92D,F,6,Unrel,0,0,0,0,0,0,0
BLISTER,AHI8X7NP92D,F,6,Unrel,0,0,0,0,0,0,0
BOULDER,AHI8X7NP92D,F,6,Unrel,0,0,0,0,0,0,0
BROTH,AHI8X7NP92D,F,6,Unrel,0,0,0,0,0,0,0
CLASS,AHI8X7NP92D,F,6,Unrel,0,0,0,0,0,0,0
DAY,AHI8X7NP92D,F,6,Unrel,0,0,0,0,0,0,0
DOWEL,AHI8X7NP92D,F,6,Unrel,1,1,1,1,1,1,1
FOUL,AHI8X7NP92D,F,6,Unrel,1,1,1,1,1,1,1
IRON,AHI8X7NP92D,F,6,Unrel,1,1,1,1,1,1,1
JACKPOT,AHI8X7NP92D,F,6,Unrel,0,0,0,0,0,0,0
JAZZ,AHI8X7NP92D,F,6,Unrel,1,0,0,0,0,0,0
KNOCK,AHI8X7NP92D,F,6,Unrel,0,0,0,0,0,0,0
LADDER,AHI8X7NP92D,F,6,Unrel,1,1,1,1,1,1,1
LANDMARK,AHI8X7NP92D,F,6,Unrel,0,0,0,0,0,0,0
LASER,AHI8X7NP92D,F,6,Unrel,1,0,1,1,1,1,1
MASCOT,AHI8X7NP92D,F,6,Unrel,1,0,0,0,0,0,0
MAUVE,AHI8X7NP92D,F,6,Unrel,0,0,0,0,0,0,0
WINDSHIELD,AHI8X7NP92D,F,6,Unrel,0,0,0,0,0,0,0
WIZARD,AHI8X7NP92D,F,6,Unrel,0,0,0,0,0,0,0
ZONE,AHI8X7NP92D,F,6,Unrel,0,0,0,0,0,0,0
AVENUE,AJ3GCO6WRY,B,1,Unrel,0,0,0,0,0,0,0
BLAZE,AJ3GCO6WRY,B,1,Unrel,0,0,0,0,0,0,0
CANYON,AJ3GCO6WRY,B,1,Unrel,0,0,0,0,0,0,0
CELLOPHANE,AJ3GCO6WRY,B,1,Unrel,1,1,1,1,1,1,1
CEREAL,AJ3GCO6WRY,B,1,Unrel,1,1,1,1,1,1,1
DETOUR,AJ3GCO6WRY,B,1,Unrel,0,0,0,0,0,0,0
DWARF,AJ3GCO6WRY,B,1,Unrel,1,1,1,1,1,1,1
FLURRY,AJ3GCO6WRY,B,1,Unrel,0,0,0,0,0,0,0
FOSSIL,AJ3GCO6WRY,B,1,Unrel,1,1,1,1,1,1,1
GIN,AJ3GCO6WRY,B,1,Unrel,1,1,1,1,1,1,1
GONG,AJ3GCO6WRY,B,1,Unrel,0,0,0,0,0,0,0
JAR,AJ3GCO6WRY,B,1,Unrel,1,1,1,1,1,1,1
JOKE,AJ3GCO6WRY,B,1,Unrel,1,1,1,1,1,1,1
KISS,AJ3GCO6WRY,B,1,Unrel,1,1,1,1,1,1,1
LANCE,AJ3GCO6WRY,B,1,Unrel,0,0,0,0,0,0,0
MARSH,AJ3GCO6WRY,B,1,Unrel,0,0,0,0,0,0,0
WINCH,AJ3GCO6WRY,B,1,Unrel,0,0,0,0,0,0,0
WINNER,AJ3GCO6WRY,B,1,Unrel,1,1,1,1,1,1,1
WORKSHOP,AJ3GCO6WRY,B,1,Unrel,1,1,1,1,1,1,1
WRAP,AJ3GCO6WRY,B,1,Unrel,1,1,1,1,1,1,1
ANVIL,AJ3GCO6WRY,B,6,Unrel,0,0,0,0,0,0,0
BLISTER,AJ3GCO6WRY,B,6,Unrel,1,1,1,1,1,1,1
BOULDER,AJ3GCO6WRY,B,6,Unrel,0,0,0,0,0,0,0
BROTH,AJ3GCO6WRY,B,6,Unrel,1,1,1,1,1,1,1
CLASS,AJ3GCO6WRY,B,6,Unrel,1,1,1,1,1,1,1
